name,deleted,hidden_profile,artist_id,country,location,info_line,member_since,upload_count,vote_count,oneliner_count,last_login,ultimate_song_id,avatar_path
gwspace,0,0,,hr,,,2017-09-24,0,0,0,2017-09-26,,
gyllerman,0,0,,se,,,2011-09-11,0,16,0,2014-06-08,,
H0lySh1t,0,0,5269,hu,Budapest,Guru meditation...,2010-12-30,10,529,245,2016-11-02,,
H3LL4Sphoros,0,0,,gr,Athens,,2016-05-30,5,335,83,2018-04-16,2309,/static/media/avatars/Parthenon.jpg
H7,0,0,,fi,Helsinki,accession & divine stylers,2012-01-28,0,0,0,2012-01-28,,
HaasiD,0,0,5512,pr,,"Microsoft, you disappoint me.",2014-05-05,27,312,0,2015-03-09,,/static/media/avatars/downloiniad.png
habubuha,0,0,,,,,2010-12-08,0,1,0,2010-12-08,,
HaCKa,0,0,,br,Rio de Janeiro,Ya hey!,2008-11-17,12,478,108,2018-04-04,8441,/static/media/avatars/NectaIcon.png
Hacktarus,0,0,,,,,2009-06-13,0,0,0,2009-06-13,,
Hadakajime,0,0,,au,,,2009-07-30,0,1,0,2009-07-30,,
haggar,0,0,,hr,,,2015-04-27,0,0,0,2015-04-30,,
Haggeman,0,0,506,se,Härnösand,,2009-04-13,1,13,15,2018-04-19,,/static/media/avatars/stern.gif
Haht,0,0,,ru,,,2011-04-06,0,1,0,2011-04-06,,
Haikz,0,0,,,,,2009-05-23,0,6,0,2010-10-05,,
Haju,0,0,,fi,Jyväskylä,,2010-12-17,0,401,0,2014-09-24,,
hakonm,0,0,,no,,,2011-01-15,0,13,0,2011-01-25,,
haksior,0,0,,pl,,,2011-11-06,0,0,0,2011-11-06,,
haleypearse,0,0,,ca,,,2012-06-24,0,0,0,2012-06-24,,
halvare,0,0,,gb,,,2009-07-09,165,366,17,2015-07-28,,
Halzebier,0,0,,,,,2010-09-26,0,1,0,2010-09-26,,
hammer,0,0,,kz,Almaty,,2010-01-21,0,5,0,2010-09-06,,
hammett,0,0,,gb,,,2011-10-01,0,0,0,2011-10-01,,
Hanako,0,0,,ru,,,2011-04-10,0,0,0,2014-07-06,,
Hansee,0,0,1405,no,Nøtterøy,Hansee,2009-07-23,10,122,31,2018-01-06,,/static/media/avatars/nect.jpg
HappyDude,0,0,,ca,,Nostalgic BBS Sysop - v2.0,2008-11-04,0,3018,73,2018-04-20,,/static/media/avatars/540294_10151989458105177_1464295393_n.jpg
HappyRunner,0,0,,pl,,,2015-07-13,0,5,0,2016-02-18,,
harald,0,0,,,,,2008-11-20,0,6,0,2009-02-04,,
hardwired,0,0,,ch,,,2009-11-04,0,4,0,2014-07-04,,
Harveys42,0,0,1406,de,Ratingen,,2011-07-09,3,1,0,2017-04-14,,/static/media/avatars/Avatar_100x128.jpg
hasaranga,0,0,,lk,,,2011-10-27,0,0,0,2011-10-27,,
Hasse,0,0,,fi,,,2011-12-10,0,786,0,2017-08-01,30201,
hatman,0,0,,us,,,2012-01-06,0,0,0,2012-01-06,,
Hattmannen,0,0,4091,se,Nässjö,,2009-03-16,4,117,4,2016-02-23,,/static/media/avatars/shadowman_90x90.jpg
haugern,0,0,,no,,,2011-11-28,0,5,0,2011-11-28,,
haze_aGL,0,0,,us,,,2010-03-05,0,24,0,2013-03-27,,
hcazf,0,0,,pt,,,2010-07-21,0,0,0,2013-01-30,,
hcollin,0,0,,fi,,,2011-05-03,0,0,0,2011-08-10,,
headache,0,0,1805,fr,,,2013-12-27,0,86,0,2014-02-21,,
heathkit,0,0,,,,,2010-02-23,0,1,0,2010-02-23,,
hebychimera,0,0,,nectaflag,,,2014-09-11,0,0,0,2014-09-11,,
HED,0,0,4061,fr,,,2009-02-25,1,472,12,2018-02-12,3404,/static/media/avatars/hed854k.gif
hedning,0,0,,se,"Lund, Sweden",G*P - Accept No Limits!,2009-09-03,15,86,39,2018-04-06,,/static/media/avatars/honungen.png
hege56,0,0,,hu,,,2012-02-05,0,0,0,2012-02-05,,
Heh_man,0,1,,us,,,,0,11,,2013-01-01,,
Helioth,0,0,,ch,,"Vega, Amiga (1991-1992)",2008-09-26,18,249,23,2017-12-27,10479,/static/media/avatars/aaa_.gif
heliumHE,0,0,,se,,,2010-08-12,0,23,0,2010-08-12,,
Heliumjunkie,0,0,,se,Karlsborg,,2014-09-19,0,0,0,2014-09-19,,/static/media/avatars/Heliumjunkie.JPG
hellwin,0,0,,,,,2010-12-24,0,1,0,2010-12-24,,
HeMan,0,0,,,Eternia,,2009-04-23,0,2,0,2012-05-03,2957,
hemofatigue,0,0,,jp,,,2014-08-19,0,3,0,2014-09-03,,
henritonchain,0,0,,fr,,,2013-04-01,0,0,0,2013-04-01,,
Hermandari,0,0,,eu,DE.P,,2017-08-09,0,13,1,2017-09-26,,
hermes,0,0,,de,,,2009-09-05,0,5,0,2010-05-28,,
herotyc,0,0,,es,,,2015-10-19,0,5,0,2015-12-02,,
Herute,0,1,,fr,,,,0,403,,2013-01-01,,
hexalis,0,0,,fr,,,2011-05-04,0,0,0,2011-05-08,,
hexdump,0,0,,es,,,2009-06-07,0,8,4,2016-10-21,,
HexenNI,0,0,,gb,,,2009-07-23,0,28,0,2009-08-30,,
hexon,0,0,,us,,,2011-10-04,0,0,0,2011-10-04,,
hidalgo,0,0,,es,Elche,,2009-10-10,0,9,0,2010-01-14,,
HideawayStudio,0,0,1348,gb,,,2011-03-16,10,426,13056,2018-04-12,29309,/static/media/avatars/GuruMeditation_sm.JPG
HiJacker,0,0,,ck,,,2013-09-20,0,1,0,2013-09-20,,
hiltunen,0,0,,eu,"Lahti, FINLAND",ChoP ChoP!,2010-06-17,0,359,0,2016-08-05,,/static/media/avatars/zendams-ninjatux100.PNG
hinode,,,,,,,,,,,,,
hinsert,0,0,,nl,,,2013-12-01,0,1,0,2013-12-01,,
hireddivas,0,0,,nectaflag,,,2016-11-11,0,1,0,2017-03-22,,
Hitsugaya,0,0,,,,,2008-12-04,1,1,0,2010-03-10,,
HKI_KONAN,0,0,,mx,,,2015-03-11,0,0,0,2015-03-11,,
hlm,0,0,,,,,2009-07-13,0,7,0,2009-11-02,,
hngrhorace,0,0,,hu,,,2011-09-23,0,1,0,2011-10-15,,
hojou,0,0,,dk,,of Istari,2010-03-03,0,337,0,2011-07-19,,
Holograph,0,0,,il,,,2008-09-23,0,3,0,2015-08-20,,
holy_bazooka,0,0,,pk,,,2009-12-22,0,2,0,2009-12-22,,/static/media/avatars/_pipboy.jpg
honorabili,0,0,2876,us,Miami,,2013-06-28,0,355,1,2016-01-26,,/static/media/avatars/dr_strangelove_50_by_50.jpg
hornet,0,0,,dk,,,2010-08-26,0,2,0,2014-11-12,,
hornpipe2,0,0,4928,us,"Conway, AR",it's-a me,2010-04-15,236,17,3421,2018-04-12,35574,/static/media/avatars/400836_10151696426879560_1463234617_n.png
horseplops,0,0,,us,,,2008-10-15,0,22,0,2018-04-12,,
housed,0,0,,us,,,2012-05-26,0,0,0,2012-05-26,,
housnet,0,0,,it,,,2015-05-12,0,15,0,2015-06-02,,
HouzJunkie,0,0,,nectaflag,,,2014-09-25,0,0,0,2014-09-25,,
howdy1337,0,0,,ru,,,2012-02-06,0,0,0,2012-02-06,,
hptt,0,0,,de,Hamburg,,2012-05-15,6,199,9,2018-02-21,,
HromePay,0,0,,ru,,,2012-02-02,0,1,0,2016-01-24,,
hrw,0,0,,pl,Szczecin,hrw,2013-02-20,0,0,0,2014-01-13,,
hugocristo,0,0,,br,,,2009-12-21,0,0,0,2017-07-19,,
hukka,0,0,,fi,Salo,Yes? [Y/n],2012-08-08,1,0,0,2012-08-08,,/static/media/avatars/gabu64.gif
humanications,0,0,,nl,Emmen,,2009-11-14,3,5,0,2011-05-25,,
Huns,0,0,,us,,,2009-11-29,0,3,0,2009-11-29,,
huntermg,0,0,,us,,,2010-10-19,0,5,0,2010-11-22,,
hunz,0,0,,AU,,,2009-11-25,0,0,0,2010-02-26,,
Huppy,0,0,,,,,2013-08-03,0,1,0,2013-08-03,,
husbyggarn,0,0,,se,,,2010-10-11,1,6,0,2016-11-23,,
hWnd,0,0,,de,,hWnd,2011-01-06,0,1,0,2012-04-08,,
Hybris,0,0,,ch,,,2010-03-20,0,1,0,2011-03-31,,
hyde,0,0,,no,,,2008-09-29,0,13,3,2017-08-19,,/static/media/avatars/deletedscenes_1.jpg
Hypah,1,,,us,,,,0,179,,2016-01-18,,
Hyperboreer,0,0,,de,Germany,,2009-04-20,0,37,0,2011-08-22,,
hypercane,0,0,,se,Ytterby,,2010-06-07,1,72,0,2015-09-04,,
hyperextorsion,0,0,,se,,,2011-05-13,0,0,0,2011-05-13,,
hyperjxz,0,0,,gb,,info247.com,2010-03-31,0,5,6,2017-09-08,,/static/media/avatars/AlbumArtSmall.jpg
i686,0,0,,pl,,,2015-08-03,0,0,0,2015-08-03,,
ianblizzard,0,0,,ca,,,2011-04-03,0,0,0,2011-04-03,,
iarwain,0,0,,us,Petaluma,,2008-11-23,0,4,0,2011-11-23,,/static/media/avatars/iarwain_.png
iavcho,0,0,,359,,,2009-08-13,2,29,0,2009-08-14,,
IceDragon,0,0,,il,Eilat,Rawr!,2008-10-29,0,24,0,2015-10-13,,/static/media/avatars/iced-badge-black-100.png
iceolate,0,0,,gb,,,2013-07-15,0,1,0,2013-07-15,,
icezolation,0,0,,de,,,2016-03-03,0,2,0,2016-03-05,,/static/media/avatars/avatar92.jpg
icicle,0,0,1896,dk,Hørsholm,90's tracker,2016-10-12,12,0,212,2016-11-11,,
Icilefric,0,0,,earth,,Scene forever,2012-12-04,0,33,7,2017-06-03,,
IcySon55,0,0,,ca,,,2012-03-02,1,2,0,2014-10-21,,
ifo,0,0,,de,,,2009-09-08,0,9,0,2011-01-02,,
igl00,0,0,,es,,,2012-04-08,0,5,0,2012-08-26,,
ignitionracing,0,0,,de,,,2014-11-11,0,0,0,2014-11-11,,
ignotion,0,0,,es,,,2009-04-01,0,1,37,2016-10-31,,
igogiko,0,0,,fi,,,2011-03-17,0,3,0,2012-05-21,,
iGREKKESS,0,0,,fr,,,2010-01-21,0,0,0,2012-09-13,,
IguanaMGT,0,0,,hr,Virovitica,,2015-01-03,0,1,0,2015-01-03,,/static/media/avatars/Walker-2-Amiga-green.95x95.png
ijsf,0,0,4068,nl,Enschede,(!),2009-01-07,3,0,2,2016-08-06,5192,
ika,0,0,,fr,,,2010-07-01,0,23,0,2010-07-01,,
ikari_01,0,0,,,,,2009-04-29,0,1,0,2009-04-29,,
ikke,0,0,,nl,,,2011-03-12,0,1,0,2011-03-12,,
Ilheanne,0,0,,pf,,,2015-07-27,0,17,6,2016-06-14,,
illegal_instruction,0,0,,nectaflag,,,2015-06-27,0,0,0,2015-06-30,,
illuminatedgeek,0,0,,us,,,2014-02-06,0,347,0,2016-01-15,35398,/static/media/avatars/android_-_Copy.png
Ilmarin,0,0,,nz,,,2008-12-07,7,0,0,2012-10-09,,
Im_A_Track_Man,0,0,,us,,,2013-02-20,0,0,0,2013-02-20,,
im_ieee,0,0,,ru,,,2012-11-18,0,5,0,2013-07-03,,
imbamakaber,0,0,,,,,2009-06-22,0,1,0,2009-08-31,,
iMMORTAL,0,0,,,,,2011-01-05,3,0,0,2011-01-08,,
impact,0,0,,sk,,,2009-05-19,0,34,0,2012-10-28,,
impishrazor,0,0,,no,Harstad,hay guise y is dere no dubstep on dis chanel???,2013-05-27,0,116,0,2014-07-11,9425,/static/media/avatars/1351060973456.jpg
InDigo176,0,1,,se,,,,0,0,,2013-01-01,,
Indoril,0,0,,ca,,,2012-10-09,0,0,0,2012-10-13,,
ineternity,0,0,,de,,,2016-05-14,8,89,7,2017-08-13,,
infey,0,0,,nectaflag,,,2014-02-25,0,0,0,2015-06-24,,
infinigon,0,0,,gb,,,2011-10-02,13,1741,0,2017-04-23,2802,
Infovorr,0,0,,ca,,,2014-08-20,0,361,5,2017-01-31,,
infra,0,0,548,de,Hamburg,infra (SR/MoM/BLooD),2011-07-04,6,3,0,2012-01-15,,/static/media/avatars/SR.gif
Ingolf,0,0,,dk,,,2013-05-03,0,0,0,2013-05-03,,
Ingrum,0,0,,,,,2009-04-02,12,0,0,2013-05-14,,
inmysights,0,0,,us,,,2013-10-15,0,5,0,2013-10-18,,
insane,0,0,,de,,,2009-05-23,1,60,41,2016-05-18,,
Insectecutor,0,0,,gb,,,2008-12-06,0,217,0,2017-12-11,,
Int3r,0,0,,nl,Amsterdam,,2012-06-12,0,1,0,2013-03-25,,
intelicast,0,0,,lv,,,2012-09-13,0,0,0,2012-09-13,,
intosia,0,0,,31,,,2010-03-12,0,3,0,2010-03-13,,
intruder_qc,0,0,,ca,,,2009-02-27,2,23,0,2012-03-03,,/static/media/avatars/intruder_qc.jpg
Inverti,0,0,,pl,,,2012-03-19,0,0,0,2012-03-19,,
iomedia,0,0,,at,,,2015-04-02,0,0,0,2015-04-02,,
irishbarben_bfgnet,0,0,,de,,,2014-11-09,0,0,0,2014-11-09,,
irohlfs,0,0,,de,,,2011-10-29,0,1,0,2011-10-29,,
iRon242,0,0,,hu,,,2014-02-17,0,0,0,2014-02-17,,
Irongrip,0,0,,bg,,,2014-08-15,0,3,10,2017-07-27,,
Isaenforcer,0,0,,de,,mostly harmless,2010-01-10,0,51,0,2012-12-30,,
Ishaan,0,0,,fr,Sud-Ouest,,2010-06-28,2,3030,10,2017-10-13,,/static/media/avatars/logo_phpBB.gif
Ishma,0,0,5289,by,Vitebsk,,2010-08-11,21,1689,28,2018-04-09,,
isoa,0,0,,fi,,,2011-10-14,0,0,0,2012-07-17,,
iSoSentry,,,,,,,,,,,,,
israfel,0,0,,,,,2013-02-08,0,0,0,2013-02-08,,
isvenger,0,0,,es,,,2009-10-24,24,524,0,2012-06-29,,
iTowah68k,0,0,,it,A place where there's no scene..,"Also known as iTowel, 68k of softness :D",2010-02-21,12,6288,39,2018-03-22,34394,/static/media/avatars/Chicken.jpg
ivanmag,0,0,,ru,,,2011-02-19,0,0,0,2011-03-24,,
ivomanuel,0,0,,pt,,,2012-05-14,0,0,0,2012-05-14,,
izard,0,0,,nl,,,2012-08-15,0,0,0,2012-08-15,,
Ized,0,0,,ru,,,2009-12-06,1,4,0,2011-02-02,,
izzie,0,0,,,,,2010-02-07,0,6,0,2010-08-28,,
j0sse,0,0,,es,,,2013-04-22,0,0,0,2013-04-22,,
j7n,0,0,,lv,,,2013-11-03,0,1,0,2013-11-03,,
jaakkop,0,1,,gb,,,,0,89,,2013-01-01,,
jaakkos,0,0,,fi,,,2011-06-18,0,0,0,2011-06-18,,
jackieben,0,0,,hu,,,2011-09-22,0,0,0,2014-08-31,,
jackietran,0,0,,cz,,,2011-03-19,0,2,0,2011-03-19,,
jackTBS,0,0,,eu,,,2012-05-05,0,0,0,2012-05-05,,
JaCoP,0,0,,pl,Bydgoszcz,,2013-03-02,0,1,0,2015-10-29,,
Jacx,0,0,,de,,,2014-09-21,0,0,0,2014-09-21,,
jaero,0,0,,sk,,,2017-04-07,0,4,0,2017-04-07,,/static/media/avatars/oldmac.png
jahkid,0,0,,rw,"Kigali, Rwanda",,2012-08-10,0,1,0,2012-08-10,,
JaK,0,0,,catalonia,Lleida,"mov ax,13h;int 21h",2010-03-31,0,17,0,2014-01-09,,/static/media/avatars/Untitled-2.gif
Jakim,0,0,2005,pl,"Zabrze, Poland",spam,2009-11-15,33,201,0,2015-08-10,1763,/static/media/avatars/av-506.gif
Jakob,0,0,,de,,,2011-03-27,0,0,0,2018-01-09,,
jakov,0,0,,se,,,2011-05-29,0,1499,1164,2017-04-26,,
Jamato,0,0,,ua,,?,2010-02-21,0,3,0,2014-10-16,,/static/media/avatars/catty39%D0%BE%D0%BB%D0%BE%D0%BB%D0%BE.gif
jamque,0,0,,catalonia,Barcelona,,2010-04-07,0,125,33,2018-04-04,5138,/static/media/avatars/jamque40.jpg
jansenra,0,0,,nl,,,2013-11-18,3,1063,2940,2015-12-04,2486,
jantho,0,0,,no,,,2010-03-07,0,915,0,2018-02-19,8868,
jape,0,0,,ch,Zürich,,2008-09-17,1,32,1,2017-07-30,,
JaPeK,0,0,5256,fi,,,2009-12-12,1,383,59,2018-03-29,,/static/media/avatars/tux.png
Japko,0,0,,pl,,,2013-12-23,0,4,0,2014-04-25,,
jarek,0,0,,pl,,,2011-12-02,0,0,0,2011-12-02,,
jariv,0,0,,fi,,,2015-06-10,0,10,3,2017-07-18,,
jaron,0,0,,de,,,2014-10-07,0,0,0,2017-12-14,,
jass0,0,0,,fi,,,2009-11-26,1,814,0,2016-02-04,3740,
java311,0,0,,mx,Cholula,,2009-07-25,16,54,0,2016-03-14,8471,/static/media/avatars/AVATAR.gif
jaxx,0,0,,nectaflag,,,2014-10-25,0,0,0,2014-10-25,,
jay,0,0,,fr,,,2010-08-03,0,100,0,2017-10-19,,
Jay64,,,,,,,,,,,,,
JayBlood,0,0,4806,fr,,,2011-11-14,3,0,0,2014-04-29,,
Jaymirage,0,0,,nectaflag,,,2016-05-22,0,0,0,2016-10-22,,
JazuliuZ,0,0,,fi,Vantaa,More than meets the eye,2011-08-23,0,0,0,2011-08-23,,/static/media/avatars/optimusava.jpg
JazzViolence,0,0,,us,"Saint Paul, MN",,2010-01-14,0,127,0,2014-12-19,,/static/media/avatars/Shinku5.JPG
jazzypanda,0,0,,,,,2011-02-14,0,0,0,2011-02-14,,
jcd,0,0,,tr,,,2014-02-23,0,1,0,2014-06-19,,
jcf62589,0,0,,us,,,2010-10-10,0,17,0,2010-10-12,,
jczic,0,0,3700,fr,,Yeah ;),2010-01-04,5,34,0,2015-05-15,,
JDB1983,0,0,,gb,,,2009-04-14,0,1,0,2010-08-09,,
jdk,0,1,,no,,,,0,0,,2013-01-01,,
JDruid,0,1,,fi,,,,0,0,,2014-01-18,,
JDW,0,0,,se,,,2013-07-03,0,3,0,2013-07-03,,
jeamph,0,0,,fr,,,2010-07-26,0,0,0,2014-05-07,,
jef4130,0,0,,nectaflag,,,2015-01-04,0,1,0,2015-01-04,,
jefaispeuralafoule,0,0,,fr,,,2014-05-13,0,0,0,2014-05-13,,
jefvel,0,0,,se,,,2011-03-27,0,0,0,2011-03-27,,
jegougou,0,0,,fr,,,2009-10-31,0,32,0,2018-03-02,,
jellybubble,0,0,,gb,,,2010-06-29,0,110,2,2017-11-18,,
Jeminami,0,0,,hh,,,2012-02-12,40,5382,0,2017-11-08,20417,
Jeni88,0,0,,nectaflag,,,2015-04-07,0,0,0,2015-04-07,,
Jenoer,0,0,,nl,,,2013-03-23,0,5,0,2013-05-14,,
jeroentel,0,0,1935,nl,,,2011-02-20,0,3,0,2011-02-20,,
Jerry,0,0,2932,no,Bergen,Jerry/Rebels & Desire,2011-11-08,125,1916,4,2016-10-04,,/static/media/avatars/stig.bmp
jesper,0,0,,se,Stockholm,,2009-11-30,0,1156,4,2018-04-20,,
Jess,0,0,578,us,,,2010-01-27,0,1,0,2017-11-02,,
jester,0,0,,de,,,2010-05-09,0,2,0,2016-01-02,9139,
jester42,0,0,,ca,,,2013-10-14,0,2,0,2016-10-07,,
jesus2099,0,0,2935,fr,,,2009-11-12,0,2,0,2015-01-03,19672,
jetpropulsion,0,0,4918,pirate,,,2011-10-27,6,292,0,2011-11-18,,
jez,0,0,,gb,,,2014-01-21,0,5,0,2014-01-21,,
jezyk,0,0,,pl,,,2010-02-01,0,40,2,2017-08-11,,
jfg76,0,0,,fr,,,2014-08-01,0,0,0,2014-08-01,,
jfseb,0,0,,fr,,,2008-11-10,0,1,9,2017-02-19,,
jg,0,0,,us,,,2012-05-17,0,0,0,2012-05-17,,
jg2012,0,0,,de,,,2012-05-19,0,0,0,2012-05-19,,
jgilje,0,0,,no,,,2009-01-20,0,53,0,2017-12-18,,
jhavna,0,0,,gb,,,2009-01-30,0,4,0,2014-01-14,,
jhee,0,0,,es,,,2011-04-22,0,0,0,2011-04-22,,
jhfisher,0,0,,uk,,,2010-01-15,0,1,0,2010-01-15,,
jhomas,0,0,,us,Massachusetts,,2011-11-05,0,0,0,2011-11-14,,
jhusak,0,0,2906,pl,Lomianki,Jakub Husak,2010-05-05,2,10,0,2014-02-04,,
JIM,0,0,,gb,Blackpool UK,,2010-03-15,0,5,0,2012-10-23,,
jim62146,0,0,,nectaflag,,,2014-07-12,0,0,0,2014-07-12,,
jima,,,,,,,,,,,,,
Jimantha,0,0,,ca,,,2009-08-09,0,505,7,2018-04-18,,
jimee,0,0,,fr,Poitiers,Am I upstairs?,2008-12-07,0,108,1,2017-10-15,,/static/media/avatars/dott3.gif
jimqode,0,0,,pirate,,,2012-01-09,0,19,0,2012-01-09,,
jinx,0,0,5284,nl,Amsterdam,"Developer, retrogamer, sceneconsumer",2008-10-28,32,4727,38,2018-04-13,6203,/static/media/avatars/relax-dv.jpg
jjhaggar,0,0,,es,,,2013-07-14,0,1,0,2013-07-14,,
jjz,0,0,,us,,,2012-02-17,0,0,2,2016-07-15,,
jkolb,0,0,,de,,,2009-03-13,0,176,0,2016-01-08,,
jkri,0,0,,fi,,,2012-05-25,0,0,0,2012-05-25,,
jmph,0,0,,de,,,2012-05-05,4,45,0,2015-03-24,,/static/media/avatars/jmph_logo.png
Joakim,0,0,,se,Trollhättan,,2008-12-11,1,24,6,2017-05-15,,
jodri,0,0,,fr,,,2011-11-04,0,2,0,2015-08-02,,
Joe,0,0,,th,,,2011-09-30,0,9,0,2011-10-01,,
joenemesys,0,0,,it,,,2011-12-07,0,0,0,2011-12-07,,
joes,0,0,,de,,,2014-03-14,0,261,10,2016-03-11,,
jOg,0,0,,,,,2011-06-02,0,0,0,2011-06-02,,
joga,0,0,,fi,,,2015-11-03,0,1,40,2016-05-07,,
jogo,0,0,,sk,,,2012-05-21,0,0,0,2012-05-21,,
Johann,0,0,,,Berlin,Witness the Fitness,2009-10-09,0,5,0,2009-10-09,,/static/media/avatars/ninja4_100x100.png
johh,0,0,,,,,2009-12-11,0,1,0,2011-01-01,,
john_klamka,0,0,,,,,2009-02-03,0,1,0,2009-11-10,,
JohnDoe3390,0,0,,de,,,2014-03-16,0,0,0,2014-03-16,,
JohnPM,0,0,,no,,,2015-04-09,0,9,0,2015-04-09,,
johnson,0,1,,ninja,,,,0,3,,2013-01-01,,
johny73,0,0,,pl,,,2014-06-19,0,1,11,2015-06-21,,/static/media/avatars/redguy80.png
johny8,0,0,,pl,,,2009-04-09,11,138,0,2018-01-05,,
Jokuolelos,0,0,,fi,,,2010-12-14,0,1,0,2011-04-18,,
Jolecoco,0,0,,pf,Tahiti,Hello Hello !,2009-09-17,0,35,2,2017-07-02,,/static/media/avatars/DSC_0319_copie100__.jpg
Jolez,0,0,,,,,2010-04-29,0,3,0,2010-04-29,,
jolic,0,0,,ca,,,2008-11-07,0,367,22,2018-03-09,,
jolt,0,0,,se,,,2012-11-16,0,1,0,2012-11-16,,
Jones,0,0,,dk,,,2011-10-20,0,39,0,2012-03-16,,
Jonkku2202,0,0,,fi,,,2010-06-29,0,1,0,2010-06-29,,
jonnyboy,0,0,,fr,,,2011-07-13,0,0,0,2011-07-13,,
jonte,0,0,,se,Gothenburg,,2009-03-12,0,63,0,2014-08-29,,
Jonttu,0,0,,fi,,,2011-11-22,0,0,0,2011-11-22,,
jork,0,0,3049,ie,,,2010-04-30,2,0,0,2018-03-30,,
jos,0,0,,se,,,2014-08-13,0,0,0,2014-08-13,,
jos_olthuis,0,0,,nl,,,2014-03-25,0,0,1,2016-08-05,,
JoseMan,0,0,,de,,,2014-05-25,0,1,0,2014-05-25,,
josepat,0,0,,cl,,,2012-10-02,0,2,0,2012-11-19,,
JosephCollins,0,0,,us,"Rock, MI, USA",I like scene music.  How 'bout you?,2014-03-10,0,169,29,2018-04-12,,
joule,0,0,,se,,,2013-02-12,0,0,0,2017-02-16,,
jrferreira,0,0,,br,,,2016-06-21,0,1,149,2016-09-30,,
jrlepage,0,0,,nectaflag,,,2010-02-06,0,0,0,2014-07-23,,
JSM,0,0,,ru,,too much adrenochrome,2010-08-30,0,4,0,2010-08-30,,/static/media/avatars/2.jpg
jsmithson,0,0,,au,,,2013-09-14,0,1,0,2013-09-14,,
judgebrad,0,0,4750,hu,,,2011-09-28,19,0,3,2015-07-29,,
juhovh,0,0,,fi,Espoo,,2014-11-06,0,1,0,2017-07-20,,
juicer,0,0,,es,,,2017-03-21,0,0,0,2017-11-29,,
Jukelion,,,,,,,,,,,,,
jukez,0,0,,,,,2009-05-04,0,1,0,2009-07-17,,
juky,0,0,,eu,,Today's solutions are tomorrow's problems.,2009-03-27,0,271,0,2015-01-21,,/static/media/avatars/emblema1_1.gif
Julian,0,0,,pl,,,2013-05-12,0,0,1,2015-08-23,,
julioterry,0,0,,,,,2009-05-26,0,1,0,2009-05-26,,
julz,0,0,,be,Paris,Demœater,2010-05-17,0,73,0,2010-12-18,6050,/static/media/avatars/11.jpg
JUMAFER,0,0,,es,,,2012-01-08,0,1,0,2012-01-08,,
JumboBurger,0,0,,us,,,2009-07-30,0,0,0,2012-01-07,,
jumpalt2,0,0,,us,,,2009-12-03,0,1,0,2009-12-03,,
jumped_sharl,0,0,,eu,,,2013-04-03,0,4,0,2013-05-21,,
jumpedshark,0,0,,isis,,,2013-10-05,0,11,1,2017-12-29,25620,
Juni74,0,0,,se,,,2012-08-23,2,0,0,2012-08-23,,
jussi,0,0,,fi,,,2015-01-13,0,0,0,2015-01-16,,
JustOnePixel,0,0,,,,,2008-11-11,0,0,0,2009-07-28,,
jwc,0,0,,us,,Demoscene Newbie,2008-10-31,6,9,0,2009-12-21,,/static/media/avatars/jwc.png
jwl,0,0,,dk,,,2009-09-19,0,57,1,2016-07-14,,/static/media/avatars/wrenface.gif
jxx,0,0,,us,"Dallas, TX",whuut?,2013-03-10,41,4414,19002,2018-03-16,32371,/static/media/avatars/mbrunt05b_1.png
jyooruje,0,0,,pt,,,2009-12-08,0,9,0,2011-06-20,,
jzp,0,0,,se,Lund,dammit,2012-02-15,0,230,2,2018-04-17,30410,/static/media/avatars/self_portrait_small.png
K,0,0,,pl,,The look of terror on your face... It's delicious!,2009-07-09,0,104,0,2015-06-15,,/static/media/avatars/K-GunzisT-100.jpg
K2,0,0,,dk,,,2011-06-16,0,0,0,2011-11-23,,
Kacper077,0,0,,pl,,,2013-02-20,0,8,1,2018-03-13,,
kahvikello,0,0,,fi,,,2017-09-15,0,0,4,2018-01-27,,
kaito,0,0,,ca,,,2013-05-04,0,0,0,2013-05-04,,
Kakster,0,0,,au,,,2011-06-12,0,0,0,2011-06-13,,
kalantaj,0,0,,ua,,,2015-08-01,0,0,5,2016-07-16,,
kalgan,0,0,,ru,,,2014-03-27,0,1,0,2014-03-27,,
kalgon,0,0,,be,,,2010-04-08,0,8,0,2018-03-16,,
kalgynirae,0,0,,nectaflag,,,2009-05-13,0,1,0,2017-05-28,,
Kalmo,0,0,,fi,,,2013-02-02,1,848,14,2018-04-19,,
Kalroth,0,0,,dk,,,2009-12-07,0,114,0,2012-08-31,,
kalvdans,0,0,,se,,,2012-09-01,0,0,0,2012-09-01,,
kamilion,0,0,,nectaflag,,,2015-11-01,0,2,0,2017-11-06,,
Kaminari,0,0,,fr,,,2012-01-30,0,0,0,2016-07-14,,
kanalje,0,0,,no,,,2011-02-26,2,12,0,2013-07-17,,
Kane,0,0,,de,,,2008-11-30,0,58,26,2016-07-19,,
kanewood,0,0,,fr,,,2014-08-18,21,0,0,2014-08-18,,
KangarooMusiQue,0,0,1428,de,Dettingen an der Erms,Call your personal Kangaroo,2011-04-30,21,28,302,2018-04-14,,
Kanonmat,0,0,1917,se,Stockholm,,2009-08-13,54,19,0,2017-05-05,7609,/static/media/avatars/test_.gif
Kanzeon,0,0,,es,,code,2011-08-18,0,110,0,2014-09-04,,/static/media/avatars/kanzeon-toonpic-w100px.jpg
